Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	PrecursorScanNum	PrecursorFeatureIndex	PrecursorMz	PrecursorIntensity	PrecursorCharge	PrecursorSNR	PrecursorMonoisotopicMass	PrecursorQscore	PrecursorQscore2D	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
42	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1070.118837	1069.504208	1454.26	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.988718	0.988718	1	2.43532	2.43532	0.542327	1	1070.506939	1072.519926	0.933309	0.933309
43	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1112.224716	1111.597165	622.215	1	1	6	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.959187	0.959187	1	2.20803	2.20803	0.66882	1	1112.601540	1114.610918	0.878792	0.878792
44	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1155.278159	1154.605686	3615.99	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.999005	0.999005	1	2.8075	2.8075	0.541857	1	1155.610641	1158.621040	0.946576	0.946576
45	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1155.282419	1154.609945	2855.71	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.999207	0.999207	1	1.69708	1.69708	0.583631	1	1155.615299	1158.625716	0.943020	0.943020
46	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1168.296770	1167.610045	1712.4	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.982101	0.982101	1	1.26562	1.26562	0.588433	1	1168.613208	1171.627037	0.917790	0.917790
47	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1168.301049	1167.614323	2077.82	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.984165	0.984165	1	1.99368	1.99368	0.758444	1	1168.617945	1171.631792	0.922538	0.922538
48	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1168.309731	1167.623006	1109.77	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.980859	0.980859	1	0.502057	0.502057	1.09248	1	1168.627419	1171.641303	0.901751	0.901751
49	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1185.328766	1184.642041	1239.16	1	1	6	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.997337	0.997337	1	2.29601	2.29601	0.636633	1	1185.646787	1187.658347	0.942405	0.942405
50	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1207.321035	1206.620414	2925.99	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.995027	0.995027	1	2.14412	2.14412	0.876593	1	1207.625589	1211.641421	0.936642	0.936642
51	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1207.329992	1206.629372	2132.74	1	1	9	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.995777	0.995777	1	0.943156	0.943155	0.442237	1	1207.635542	1211.646422	0.936937	0.936937
52	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1212.323515	1211.622894	9747.38	1	1	9	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.996592	0.996592	1	1.76768	1.76768	0.382295	1	1212.627228	1216.642894	0.942303	0.942303
53	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1212.332467	1211.631846	8523.35	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.999715	0.999715	1	1.56085	1.56085	0.880189	1	1212.637242	1216.652958	0.940080	0.940080
54	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1252.343749	1251.608070	208.194	1	1	3	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.975144	0.975144	1	0.694125	0.694125	0.163133	1	1252.615551	1253.620215	0.908013	0.908013
55	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1256.384464	1255.648786	789.43	1	1	7	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.897182	0.897182	1	1.1289	1.1289	1.04173	1	1256.652034	1259.668359	0.629604	0.629604
56	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1296.433824	1295.672545	329.416	1	1	3	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.920841	0.920841	1	1.64806	1.64806	0.960847	1	1296.677719	1297.680436	0.747312	0.747312
57	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1301.421374	1300.660094	1033.79	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.925643	0.925643	1	1.72422	1.72422	0.667275	1	1301.663974	1304.676250	0.776362	0.776362
58	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1375.565444	1374.684310	1074.01	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.895386	0.895386	1	0.937198	0.937198	0.756536	1	1375.689958	1379.704054	0.628851	0.628851
59	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1385.579671	1384.698537	644.259	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.860644	0.860644	1	0.26705	0.26705	0.981733	1	1385.703171	1388.717412	0.419440	0.419440
60	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1396.607587	1395.712947	3531.05	1	1	7	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.977683	0.977683	1	2.50467	2.02236	0.312148	1	1396.716983	1399.729994	0.921554	0.921554
61	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1396.612988	1395.718348	3253.13	1	1	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.994622	0.994622	1	1.56404	1.56404	0.923982	1	1396.723173	1399.736203	0.933265	0.933265
62	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1418.600614	1417.694591	900.952	2	2	7	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.97497	0.97497	1	5.67253	5.67253	0.171956	2	709.852342	710.858093	0.927036	0.927036
63	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1453.657075	1452.737767	5712.06	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.984355	0.984355	1	1.08776	1.08776	0.70792	1	1453.740715	1457.758246	0.918554	0.918554
64	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1467.712565	1466.771239	1368.17	1	1	5	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.959895	0.959895	1	0.452891	0.452891	0.599023	1	1467.775214	1469.784312	0.865279	0.865279
65	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1480.658600	1479.717273	1505	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.937298	0.937298	1	0.261696	0.261696	0.657404	1	1480.722631	1484.737276	0.793639	0.793639
66	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1489.711092	1488.758487	2681.9	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.922183	0.922183	1	0.282664	0.282664	1.11492	1	1489.763244	1493.780508	0.720726	0.720726
67	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1501.681648	1500.729043	1258.15	1	2	14	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.93694	0.945128	1	0.2149	1.76876	0.524162	2	751.370567	751.873912	0.786925	0.786925
68	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1521.730223	1520.764457	2586.16	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.903435	0.903435	1	0.312958	0.312958	0.876984	1	1521.770457	1525.783685	0.645996	0.645996
69	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1521.836370	1520.870603	2152.07	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.877366	0.877366	1	0.29028	0.29028	0.947026	1	1521.876050	1525.889697	0.509166	0.509166
70	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1541.744767	1540.743256	3414.27	1	1	11	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.901714	0.901714	1	0.396721	0.396721	1.00331	1	1541.745140	1546.767801	0.634997	0.634997
71	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1567.785880	1566.772475	4215.91	1	1	11	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.857879	0.857879	1	0.261124	0.261124	0.699737	1	1567.775518	1572.792882	0.417650	0.417650
72	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1581.810482	1580.797077	9725.13	1	1	11	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.930657	0.930657	1	0.825585	0.825585	0.753795	1	1581.802974	1586.820421	0.778855	0.778855
73	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1603.799892	1602.772588	1950.59	2	2	8	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.951044	0.951044	1	0.0765005	2.51	0.304041	2	802.390698	803.396923	0.829408	0.829408
74	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1698.938489	1697.848015	5366.39	1	1	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.892884	0.892884	1	0.74153	0.74153	0.742651	1	1698.850112	1703.867882	0.612338	0.612338
75	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1807.050572	1805.908664	417.159	2	2	7	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.971921	0.971921	1	2.30371	2.30371	0.510982	2	903.958699	904.965026	0.907505	0.907505
76	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1946.209476	1944.979965	2533.33	2	2	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.867411	0.867411	1	2.13812	2.13812	0.351657	2	973.495543	975.504761	0.525827	0.525827
77	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	1969.212065	1967.970936	3277.29	1	1	11	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.886143	0.886143	1	0.367509	0.367509	0.45789	1	1968.971655	1974.994234	0.579822	0.579822
78	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	2049.320644	2048.040562	5657.65	1	2	16	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.936783	0.922822	1	0.250913	0.30358	0.609917	1	2049.044325	2055.062650	0.789036	0.789036
79	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	2102.412818	2101.105502	541.286	2	2	10	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.869113	0.869113	1	0.953299	0.953299	0.726675	2	1051.557837	1053.566248	0.495333	0.495333
80	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	2125.376232	2124.057415	1793.06	1	1	9	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.85862	0.85862	1	0.574633	0.574633	0.517204	1	2125.059929	2131.078164	0.439887	0.439887
81	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_antibody.mzML	1	nan	0.008309	564	2183.448102	2182.093472	1908.97	1	1	11	0	nan	4250.000000	0	0	nan	nan	nan	nan	0.85056	0.85056	1	0.395687	0.395687	0.831104	1	2183.094212	2189.117912	0.379539	0.379539
