Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
1381	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3180	53	66.646991	45	9153.000839	9147.346322	714202	6	9	39	0.938464	0.902841	1	40.8096	38.4731	1.40974	7	1307.765625	1309.633423	0.863233	1.000000
1382	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3180	66	66.646991	45	9154.002410	9148.347893	258267	6	7	17	0.893272	0.878157	1	37.771	29.406	1.26886	7	1307.911621	1309.633423	0.720683	0.999908
1383	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3180	52	66.646991	45	9169.021080	9163.354834	221758	7	8	18	0.937826	0.950628	1	9.1585	29.449	1.7816	8	1146.426880	1147.683228	0.814549	0.998257
1384	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3180	4	66.646991	45	9210.002737	9204.324768	663590	6	8	31	0.986872	0.983913	1	310.041	235.27	0.988567	7	1316.053101	1317.632568	0.967120	1.000000
1385	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3180	32	66.646991	45	9229.027361	9223.333255	289372	6	8	24	0.922324	0.907939	1	34.2725	32.1107	1.31103	7	1318.911987	1320.201294	0.820721	0.981304
1386	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	418.550011	418.308554	19514.9	1	1	2	0.994457	0.994457	1	0.883766	0.883766	1.27138	1	419.315552	420.318970	0.925034	0.925034
1387	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1572.220487	1571.207082	13202.8	2	2	2	0.905114	0.905114	1	0.30024	0.30024	1.70659	2	786.612366	787.110901	0.618419	0.618419
1388	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1725.541049	1724.438777	7274	3	3	2	0.912137	0.912137	1	0.031411	0.307221	0.317929	3	575.820435	576.154175	0.695039	0.695039
1389	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1741.612225	1740.498167	8259.88	3	3	2	0.906427	0.906427	1	0.0130744	0.422405	0.262461	3	581.173462	581.507263	0.668769	0.668769
1390	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1833.116887	1831.963242	6674.92	3	3	2	0.855517	0.855517	1	0.0166788	1.23857	1.09745	3	611.660767	611.996216	0.364570	0.364570
1391	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1892.202449	1891.009404	11853.2	2	2	2	0.88262	0.88262	1	0.353867	0.353867	1.12825	2	946.513306	947.012329	0.530725	0.530725
1392	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1978.879015	1977.637886	3808.44	4	4	2	0.859996	0.859996	1	4.33838	4.33838	0.215521	4	495.416687	495.667480	0.518036	0.518036
1393	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	1992.399246	1991.144268	3594.46	4	4	2	0.877308	0.877308	1	1.00982	1.00982	1.59031	4	498.792633	499.044800	0.500195	0.500195
1394	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2017.487184	2016.218663	5350.88	4	4	3	0.935579	0.935579	1	0.408428	0.408428	0.543491	4	505.061798	505.562836	0.794520	0.794520
1395	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2030.478745	2029.210223	27439.1	3	3	4	0.912206	0.912206	1	0.0108606	0.302746	1.08005	3	677.410461	678.414734	0.663830	0.663830
1396	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2044.500664	2043.220582	11586.6	3	3	3	0.965859	0.965859	1	0.0410275	0.289608	1.78878	3	682.079102	682.750793	0.843992	0.843992
1397	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2091.638220	2090.330903	5804.7	3	3	2	0.875484	0.875484	1	0.0393787	0.34593	0.306082	3	697.784424	698.118164	0.513576	0.513576
1398	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2239.231315	2237.838400	17573.6	2	2	2	0.851494	0.851494	1	0.286473	0.286473	0.217948	2	1119.926270	1120.427979	0.407401	0.407401
1399	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2267.053284	2265.649013	11372.7	4	4	4	0.855249	0.855249	1	0.395456	0.395456	1.07473	4	567.419739	568.171814	0.392331	0.392331
1400	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2300.698103	2299.257817	7631.66	4	4	3	0.938994	0.938994	1	0.367278	0.367278	1.83638	4	575.820435	576.324524	0.765230	0.765230
1401	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2642.280333	2640.638946	8977.51	4	4	3	0.933224	0.933224	1	0.0155378	0.269473	1.35362	4	661.168335	661.667847	0.745700	0.745700
1402	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2804.103631	2802.374690	36954.8	3	3	3	0.920909	0.920909	1	0.27443	0.384971	0.369687	3	935.132385	935.799927	0.740847	0.740847
1403	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2812.330513	2810.601572	19520	4	4	3	0.873205	0.873205	1	0.0525039	0.295333	2.05138	4	703.909668	704.408020	0.423723	0.423723
1404	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2846.730438	2844.974029	15060.6	3	3	3	0.897368	0.897368	1	0.382243	0.382243	1.15673	3	949.332458	949.998657	0.606388	0.606388
1405	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	2895.551196	2893.769374	15957.5	4	4	3	0.858706	0.858706	1	0.275143	0.275143	1.51603	4	724.451050	724.949646	0.386358	0.386358
1406	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3038.302996	3036.448805	468626	2	3	12	0.904452	0.951837	1	0.232339	0.353141	1.59961	2	1519.234009	1522.233643	0.632422	0.632422
1407	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3039.701591	3037.833731	11822.5	4	4	3	0.888705	0.888705	1	0.000562601	0.312997	0.855678	4	760.717224	761.217468	0.555675	0.555675
1408	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3059.419146	3057.551286	20187.3	3	4	3	0.891165	0.557488	1	0.177264	0.258415	0.896678	4	765.895996	766.145996	0.453143	0.453143
1409	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3249.890211	3247.885848	18762.1	3	3	3	0.896196	0.896196	1	0.785095	0.785095	1.83899	3	1083.967407	1084.638916	0.581866	0.581866
1410	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3278.613200	3276.594569	9209.24	5	5	3	0.904875	0.904875	1	0.0189973	0.51083	0.960448	5	656.525879	656.927795	0.631554	0.631554
1411	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3444.242913	3442.132869	25795.5	5	5	5	0.9413	0.9413	1	0.757322	0.757321	0.902511	5	689.433044	690.235413	0.809778	0.809778
1412	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3468.533737	3466.402956	17652.9	4	4	3	0.882686	0.882686	1	0.190706	1.70371	1.50007	4	867.860962	868.358948	0.492442	0.492442
1413	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3542.211916	3540.041596	21744.8	3	4	3	0.871057	0.768654	1	0.267342	0.297234	1.70986	4	886.266968	886.517883	0.402457	0.402457
1414	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3569.636442	3567.450078	8724.45	5	5	3	0.913112	0.913112	1	0.405166	0.405166	1.73579	5	714.697144	715.100769	0.659353	0.659353
1415	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3730.020275	3727.746495	9020.12	5	5	3	0.905813	0.905813	1	0.636345	0.636345	2.36937	5	746.756592	747.160706	0.603296	0.603296
1416	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3769.097083	3766.800120	41945.4	5	6	8	0.865593	0.913398	1	0.398582	0.498883	1.79202	6	628.973145	630.144531	0.429404	0.429404
1417	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3800.198030	3797.887193	18573.8	5	5	4	0.87575	0.87575	1	0.762867	0.762867	0.982453	5	760.786377	761.586487	0.513705	0.513705
1418	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3862.862453	3860.526557	19974.8	4	4	3	0.898269	0.898269	1	0.275559	0.275559	1.53635	4	966.390625	966.888489	0.590589	0.590589
1419	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3870.431571	3868.081862	15274	5	5	3	0.864994	0.864994	1	0.574429	0.574429	2.46767	5	774.821777	775.226501	0.385752	0.385752
1420	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	3942.718258	3940.321071	23961	4	5	4	0.911745	0.775741	1	0.59862	0.85712	0.954881	4	986.339661	986.588257	0.641781	0.641781
1421	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4173.731635	4171.097470	16706.7	5	6	4	0.862018	0.723007	1	0.112161	0.562182	1.05543	6	696.357544	696.524109	0.361435	0.361435
1422	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4220.783058	4218.123441	16437.5	6	6	3	0.879542	0.879542	1	0.0492124	0.324751	0.92419	6	704.194885	704.530029	0.507512	0.507512
1423	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4534.729715	4531.906018	8942.63	7	7	3	0.86505	0.86505	1	0.0195778	0.475747	1.72492	7	648.566895	648.850525	0.392314	0.392314
1424	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4534.977258	4532.153561	29016	4	4	4	0.938814	0.938814	1	1.21545	1.21545	2.17852	4	1134.299805	1135.044678	0.769549	0.769549
1425	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4767.961762	4764.973544	22735.3	5	6	5	0.869429	0.845691	1	0.0856162	0.530891	0.994869	6	795.335999	795.671326	0.441894	0.441894
1426	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4890.280972	4887.229772	16308.9	6	6	3	0.857163	0.857163	1	0.397452	0.397452	0.822772	6	815.878723	816.214233	0.413198	0.413198
1427	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	4891.417416	4888.354378	12055.8	6	6	3	0.856395	0.856395	1	0.0261569	0.279633	0.623143	6	816.067871	816.400513	0.400074	0.400074
1428	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5173.965130	5170.747867	23825.3	6	7	4	0.852295	0.7446	1	0.0980327	3.39584	2.17702	6	863.131775	863.301575	0.266119	0.266119
1429	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5201.893107	5198.662127	8929.84	8	8	3	0.857458	0.857458	1	0.259223	0.259223	1.12471	8	651.089539	651.342224	0.396634	0.396634
1430	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5241.620512	5238.363710	21560.2	6	6	3	0.850293	0.850293	1	0.0783367	4.96025	1.00019	6	874.401855	874.737854	0.330345	0.330345
1431	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5288.480430	5285.202994	36910.8	4	5	5	0.85618	0.718681	1	0.355607	0.644488	2.12166	5	1058.251831	1058.849609	0.302179	0.302179
1432	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5355.046509	5351.729694	11185.6	9	9	3	0.856015	0.856015	1	1.35542	1.35542	2.56043	9	595.868408	596.089905	0.355379	0.355379
1433	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5504.510992	5501.106893	17344.6	7	7	4	0.866415	0.866415	1	0.425737	0.425737	2.07357	7	787.164001	787.597412	0.405725	0.405725
1434	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5700.177446	5696.643276	23014.4	7	7	5	0.904381	0.904381	1	0.00512902	0.779615	1.60195	7	814.956665	815.673828	0.597430	0.597430
1435	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5733.722601	5730.167463	24705.3	6	6	4	0.863884	0.863884	1	0.525976	0.525976	1.24391	6	956.369446	957.034973	0.432906	0.432906
1436	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	5759.002764	5755.435750	27119.4	8	8	5	0.8622	0.8622	1	0.971236	0.971236	1.26985	8	720.562134	721.189087	0.434857	0.434857
1437	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	7052.534881	7048.117459	23766.9	9	12	8	0.951846	0.545224	0.906146	0.270072	0.435134	2.15593	11	642.201660	642.381287	0.681042	0.681042
1438	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	7505.092358	7500.396362	39683.1	7	8	5	0.905084	0.66422	1	0.625482	0.682654	1.17332	8	939.059937	939.308228	0.563894	0.563894
1439	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	nan	66.711443	64	7647.969929	7643.193717	41519.8	7	8	6	0.883285	0.862464	1	0.804503	0.625969	1.23036	8	956.782654	957.155884	0.537167	0.537167
1440	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	2	66.711443	64	9111.972944	9106.346340	874031	6	7	24	0.98977	0.988918	1	443.612	386.239	0.967559	7	1301.913330	1303.771729	0.970865	1.000000
1441	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	13	66.711443	64	9127.983744	9122.343403	852938	6	9	41	0.973877	0.979101	1	121.085	136.112	0.874558	8	1141.300171	1142.927246	0.949579	1.000000
1442	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	17	66.711443	64	9128.981293	9123.340953	300042	6	7	18	0.947086	0.932112	1	45.5571	37.6868	1.2676	7	1304.345093	1306.199585	0.891963	0.999996
1443	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	53	66.711443	64	9153.013894	9147.359378	918302	6	10	43	0.971859	0.973281	1	169.461	137.415	1.24144	9	1017.602966	1018.825134	0.948218	1.000000
1444	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	52	66.711443	64	9169.009126	9163.342880	242087	6	9	24	0.864245	0.885463	1	12.9296	10.2651	1.65175	7	1310.341919	1311.778076	0.531597	0.998257
1445	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	21	66.711443	64	9170.008415	9164.342169	278741	6	10	28	0.886621	0.715676	0.98592	9.28356	6.6265	1.59515	9	1019.604309	1020.266846	0.566685	0.999971
1446	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	26	66.711443	64	9211.009997	9205.332029	336911	6	7	18	0.979873	0.964933	1	162.133	118.12	1.00791	7	1316.051025	1317.626099	0.956655	0.985156
1447	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	12	66.711443	64	9230.035768	9224.341663	268677	6	11	32	0.883238	0.776295	1	1.77712	8.66089	1.67602	6	1539.067139	1539.395142	0.478759	0.999796
1448	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	72	66.711443	64	9266.055061	9260.349248	95608	7	9	10	0.870624	0.901609	1	3.13064	8.69996	1.2781	8	1158.930298	1159.427002	0.508622	0.516533
1449	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3183	50	66.711443	64	9309.046045	9303.303494	51944.4	6	6	6	0.865944	0.865944	1	26.3433	26.3433	1.24488	6	1551.893799	1553.064819	0.578270	0.962097
1450	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	418.550004	418.308547	21926.1	1	1	2	0.998396	0.998396	1	0.82733	0.82733	1.0533	1	419.315613	420.318878	0.932766	0.932766
1451	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1045.224980	1044.621531	9995.4	2	2	2	0.967181	0.967181	1	0.0250816	0.988568	1.74857	2	523.317200	523.820190	0.843753	0.843753
1452	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1083.144376	1082.529748	7018.94	2	2	2	0.981865	0.981865	1	0.0560246	0.29518	0.393733	2	542.272339	542.773071	0.907579	0.907579
1453	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1113.611871	1112.971358	14966.8	1	1	2	0.980159	0.980159	1	0.390846	0.390846	0.164272	1	1113.978760	1114.980835	0.913560	0.913560
1454	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1240.300497	1239.564818	8967.69	2	2	2	0.957272	0.957272	1	0.160259	0.292591	0.933512	2	620.790039	621.290039	0.844592	0.844592
1455	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1273.252058	1272.502568	7044.83	2	2	2	0.962755	0.962755	1	0.0870119	0.304413	0.143591	2	637.258484	637.759827	0.873821	0.873821
1456	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1540.950239	1539.948728	7850.9	3	3	2	0.925471	0.925471	1	0.0562568	0.272084	0.177968	3	514.323608	514.657532	0.757394	0.757394
1457	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1549.628974	1548.627463	12795.8	2	2	2	0.93802	0.93802	1	0.147482	0.268839	0.944313	2	775.320374	775.823059	0.783146	0.783146
1458	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1584.157137	1583.143732	17155	2	2	3	0.940703	0.940703	1	0.274521	0.349195	0.692475	2	792.579407	793.580566	0.803735	0.803735
1459	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1852.825472	1851.655811	19459.3	2	2	2	0.907112	0.907112	1	0.328097	0.328097	0.131653	2	926.835083	927.336548	0.693755	0.693755
1460	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1905.350471	1904.157425	11338.2	3	3	2	0.873377	0.873377	1	0.265415	0.265415	0.287925	3	635.726562	636.060303	0.517477	0.517477
1461	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1908.943928	1907.750882	7896.74	3	3	2	0.898355	0.898355	1	0.261721	0.261721	0.143692	3	636.924133	637.258484	0.650572	0.650572
1462	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	1992.459693	1991.204715	31562.4	2	2	3	0.952669	0.952669	1	1.00042	1.00042	0.571251	2	996.609863	997.612610	0.854827	0.854827
1463	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	2151.757474	2150.416227	17822.9	2	2	2	0.853923	0.853923	1	0.476976	0.476976	0.567049	2	1076.214600	1076.717041	0.410560	0.410560
1464	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	2203.184577	2201.818524	17857.4	3	3	3	0.876793	0.876793	1	0.065975	0.267644	1.96412	3	734.947449	735.617737	0.447448	0.447448
1465	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	2273.102033	2271.697762	14990.7	2	2	2	0.850475	0.850475	1	0.300441	0.300441	0.375719	2	1136.856567	1137.356934	0.395783	0.395783
1466	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	2590.002031	2588.384108	10436.4	4	4	3	0.941688	0.941688	1	0.0093062	0.289774	1.25527	4	648.102112	648.605225	0.780599	0.780599
1467	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	2896.678529	2894.896708	24573.6	3	3	3	0.890369	0.890369	1	0.411447	0.411447	2.08415	3	965.971558	966.644348	0.529636	0.529636
1468	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3206.127763	3204.158202	12563.7	4	4	3	0.869691	0.869691	1	0.491468	0.491468	1.82579	4	802.045044	802.549927	0.435662	0.435662
1469	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3357.252216	3355.193702	28230.9	3	4	4	0.931165	0.851178	1	0.214205	0.257653	0.962438	4	839.805664	840.308289	0.737256	0.737256
1470	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3707.173213	3704.915337	22936.7	3	3	3	0.88795	0.88795	1	1.04175	1.04175	0.888352	3	1236.312744	1236.980347	0.588187	0.588187
1471	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3820.452952	3818.128598	18025.6	4	4	3	0.890554	0.890554	1	0.433902	0.451584	1.57468	4	955.790955	956.293030	0.554295	0.554295
1472	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3876.661109	3874.311401	7131.71	7	7	3	0.867382	0.867382	1	0.909497	0.909497	1.32035	7	554.624878	554.909302	0.458039	0.458039
1473	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	3982.574011	3980.140408	19121.7	5	5	4	0.93299	0.93299	1	0.264287	0.264287	1.3203	5	797.237000	797.837402	0.756788	0.756788
1474	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4027.017388	4024.471679	13392.4	6	7	4	0.884343	0.758696	1	0.274464	0.251741	1.21825	6	671.919128	672.252869	0.485951	0.485951
1475	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4034.902482	4032.356773	13184.5	5	5	3	0.86514	0.86514	1	0.592493	0.592493	1.86341	5	807.678711	808.081848	0.413586	0.413586
1476	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4061.972962	4059.413448	11263	6	6	3	0.859664	0.859664	1	0.351094	0.351094	0.990251	6	677.743103	678.078552	0.416982	0.416982
1477	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4110.728350	4108.142847	9312.82	6	6	3	0.894506	0.894506	1	0.050574	0.484736	2.1649	6	685.862610	686.201050	0.527256	0.527256
1478	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4112.564000	4109.978498	11784.8	6	6	3	0.867908	0.867908	1	0.405416	0.405416	1.33392	6	686.169739	686.506042	0.445889	0.445889
1479	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4130.555142	4127.957867	21594.3	4	4	3	0.878709	0.878709	1	0.268635	0.268635	1.69289	4	1033.248779	1033.746216	0.481249	0.481249
1480	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4260.472522	4257.798806	24104.9	4	5	3	0.855608	0.572342	1	0.189753	0.54334	1.44566	5	852.966553	853.167847	0.274097	0.274097
1481	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4452.055750	4449.271143	18295.7	4	5	3	0.876444	0.713985	1	0.117389	0.642976	0.620911	5	891.062073	891.261597	0.444307	0.444307
1482	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4534.982010	4532.158312	24311.6	4	4	3	0.863579	0.863579	1	0.399719	0.692023	0.609754	4	1134.296387	1134.798950	0.452454	0.452454
1483	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4567.517199	4564.666089	24466.6	3	3	3	0.867504	0.867504	1	0.804617	0.804617	0.293867	3	1522.896118	1523.564819	0.502990	0.502990
1484	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4580.432212	4577.581102	21821	5	6	4	0.910418	0.741422	1	0.00830298	0.795856	1.11461	6	764.270691	764.438354	0.588339	0.588339
1485	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4582.608165	4579.757055	14552.1	6	6	3	0.867551	0.867551	1	0.00492408	0.42812	2.42137	6	764.469971	764.799316	0.374253	0.374253
1486	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4592.053857	4589.182385	35447.1	6	8	8	0.881496	0.695023	1	0.19452	0.251213	1.1746	6	766.039795	766.205200	0.446034	0.446034
1487	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3186	nan	66.775894	60	4626.060412	4623.173155	26995.3	4	4	3	0.854985	0.854985	1	0.294824	0.294825	1.54699	4	1157.049438	1157.554565	0.367312	0.367312
