Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	PrecursorScanNum	PrecursorFeatureIndex	PrecursorMz	PrecursorIntensity	PrecursorCharge	PrecursorSNR	PrecursorMonoisotopicMass	PrecursorQscore	PrecursorQscore2D	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
19	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1716.897520	1715.795247	157.116	1	1	10	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.986812	0.986812	1	3.7625	3.7625	0.140386	1	1716.798867	1718.811818	0.938985	0.938985
20	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1733.922712	1732.820440	133.558	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.983095	0.983095	1	2.8165	2.8165	0.19589	1	1733.823443	1735.836412	0.931095	0.931095
21	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1783.023782	1781.893625	79.1885	1	1	7	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.915998	0.915998	1	8.37508	8.37508	0.0932453	1	1782.896444	1783.909782	0.798858	0.798858
22	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1802.024904	1800.882996	228.958	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.984937	0.984937	1	12.7848	12.7848	0.241645	1	1801.885958	1803.900573	0.946619	0.946619
23	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1830.032901	1828.879256	221.109	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.981118	0.981118	1	10.0703	10.0703	0.396873	1	1829.881214	1831.896500	0.938507	0.938507
24	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1847.073075	1845.903414	88.5077	1	1	6	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.907053	0.907053	1	6.59022	6.59022	0.0689998	1	1846.906105	1847.918006	0.760542	0.760542
25	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1847.080459	1845.910798	46.3129	1	1	6	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.905598	0.905598	1	1.52333	1.52333	1.16666	1	1846.915514	1847.927423	0.671880	0.671880
26	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1869.110623	1867.929263	105.575	1	1	13	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.963017	0.963017	1	3.15938	3.15938	0.729623	1	1868.930418	1873.954595	0.890838	0.890838
27	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1873.137357	1871.955996	107.838	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.948668	0.948668	1	9.79401	9.79401	0.734007	1	1872.959671	1874.974374	0.878229	0.878229
28	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1901.144019	1899.950974	510.14	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.994375	0.994375	1	4.7168	4.7168	0.51972	1	1900.953056	1903.968040	0.945711	0.945711
29	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1901.152221	1899.959175	269.178	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.984688	0.984688	1	1.07312	1.07312	1.33319	1	1900.962882	1903.977889	0.910019	0.910019
30	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1918.195899	1916.978022	65.0091	1	1	7	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.897091	0.897091	1	6.44697	6.44697	0.483316	1	1917.980652	1918.996721	0.703999	0.703999
31	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1929.150824	1927.932948	139.697	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.995244	0.995244	1	0.298758	0.298758	1.56078	1	1928.930937	1931.947182	0.917313	0.917313
32	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1929.162570	1927.944693	530.277	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.995478	0.995478	1	10.1507	10.1507	0.596568	1	1928.946002	1931.962282	0.952227	0.952227
33	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	1946.197658	1944.968147	93.3001	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.969778	0.969778	1	0.335977	0.335977	0.92239	1	1945.967662	1949.988406	0.880038	0.880038
34	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2048.299847	2047.019765	375.52	1	1	15	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.992876	0.992876	1	8.61315	8.61315	0.544803	1	2048.019329	2052.041316	0.948786	0.948786
35	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2048.311517	2047.031435	161.632	1	1	13	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.968414	0.968414	1	0.737947	0.737947	1.07283	1	2048.035810	2052.052335	0.879311	0.879311
36	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2065.340330	2064.046486	183.193	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.975443	0.975443	1	10.722	10.722	1.02009	1	2065.045227	2067.065794	0.924308	0.924308
37	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2076.309175	2075.015331	325.11	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.986326	0.986326	1	10.1069	10.1069	0.630423	1	2076.019557	2079.032555	0.942283	0.942283
38	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2076.319200	2075.025357	141.964	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.959354	0.959354	1	0.814307	0.814307	1.22223	1	2076.030770	2079.043792	0.855192	0.855192
39	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2093.349334	2092.042017	381.119	1	1	17	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.985536	0.985536	1	7.68659	7.68659	0.660921	1	2093.042321	2098.069653	0.938447	0.938447
40	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2093.360391	2092.053075	118.313	1	1	13	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.93114	0.93114	1	0.324358	0.324358	1.16351	1	2093.059348	2098.069653	0.756517	0.756517
41	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2105.348463	2104.041146	70.5144	1	1	8	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.966497	0.966497	1	7.55714	7.55714	0.656682	1	2105.042016	2107.058522	0.910646	0.910646
42	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2122.384605	2121.065789	214.537	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.973014	0.973014	1	11.8027	11.8027	0.271943	1	2122.066494	2124.084307	0.931184	0.931184
43	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2133.355062	2132.036246	128.058	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.969101	0.969101	1	4.01012	4.01012	0.597826	1	2133.036673	2135.052614	0.907756	0.907756
44	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2133.361739	2132.042922	89.1137	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.948653	0.948653	1	1.38809	1.38809	1.20975	1	2133.048351	2135.064309	0.832666	0.832666
45	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2150.403325	2149.062079	378.502	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.985533	0.985533	1	1.44461	1.44461	0.244055	1	2150.064477	2153.082598	0.928401	0.928401
46	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2179.440409	2178.085779	213.082	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.98785	0.98785	1	9.66978	9.66978	0.522802	1	2179.086944	2182.104715	0.944644	0.944644
47	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2179.449930	2178.095300	143.961	1	1	11	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.928869	0.928869	1	2.69858	2.69858	0.992457	1	2179.099003	2182.116799	0.787565	0.787565
48	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2207.455414	2206.089362	275.224	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.972801	0.972801	1	3.53342	3.53342	0.791634	1	2207.094222	2210.109366	0.909708	0.909708
49	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2243.858660	2242.465745	55.1216	1	1	6	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.853564	0.853564	1	1.33521	1.33521	0.0903	1	2243.467164	2244.481557	0.451242	0.451242
